order_id,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order,,,,,,
2268448,454,28,1,15,9,,,,,,
1240471,454,29,1,18,7,,,,,,
1755963,454,30,0,14,6,,,,,,
145532,454,31,2,14,9,,,,,,
1372214,454,32,6,15,4,,,,,,
430208,454,33,4,13,5,,,,,,
572468,454,34,3,15,13,,,,,,
2575267,454,35,4,16,8,,,,,,
1591890,454,36,4,16,7,,,,,,
3120310,454,37,6,13,2,,,,,,
44495,454,38,2,12,10,,,,,,
3360989,454,39,5,15,3,,,,,,
1785031,454,40,3,11,5,,,,,,
1060082,454,41,6,15,3,,,,,,
893873,454,42,3,15,4,,,,,,
1959765,454,43,0,15,4,,,,,,
2147573,454,44,5,14,5,,,,,,
935735,454,45,1,14,3,,,,,,
1239742,454,46,1,15,7,,,,,,
344873,454,47,5,14,4,,,,,,
66946,454,48,5,14,7,,,,,,
881361,454,49,6,12,8,,,,,,
309266,454,50,5,15,6,,,,,,
1978806,454,51,4,13,6,,,,,,
3175460,454,52,2,15,5,,,,,,
252839,454,53,2,16,7,,,,,,
56645,454,54,3,16,8,,,,,,
2769206,454,55,3,14,7,,,,,,
256579,455,1,3,9,,,,,,,
1664011,455,2,5,10,2,,,,,,
1244827,455,3,2,13,4,,,,,,
3138471,455,4,4,9,2,,,,,,
1115982,455,5,1,11,4,,,,,,
2126930,455,6,4,11,3,,,,,,
384445,455,7,6,10,2,,,,,,
3355968,455,8,0,10,8,,,,,,
3197808,456,1,6,12,,,,,,,
1148134,456,2,2,10,17,,,,,,
3176990,456,3,4,19,9,,,,,,
2685402,456,4,3,10,13,,,,,,
3380075,456,5,6,17,10,,,,,,
2511087,456,6,2,13,30,,,,,,
2908601,456,7,5,10,30,,,,,,
3167249,457,1,0,12,,,,,,,
248812,457,2,0,14,7,,,,,,
319167,457,3,0,12,30,,,,,,
2165308,457,4,0,14,30,,,,,,
2212127,457,5,0,16,7,,,,,,
3355543,458,1,1,10,,,,,,,
1641877,458,2,1,14,14,,,,,,
885836,458,3,3,11,9,,,,,,
2081279,458,4,3,10,30,,,,,,
2790751,458,5,5,14,23,,,,,,
1696319,458,6,5,11,30,,,,,,
1619878,458,7,1,10,17,,,,,,
3057373,458,8,2,13,8,,,,,,
1617678,458,9,2,13,14,,,,,,
2730878,458,10,4,11,9,,,,,,
3014336,458,11,5,11,8,,,,,,
1932448,458,12,2,10,11,,,,,,
2892912,458,13,3,10,15,,,,,,
1893300,458,14,1,14,12,,,,,,
1945605,458,15,3,9,9,,,,,,
964509,459,1,6,9,,,,,,,
2828706,459,2,1,19,16,,,,,,
3289352,459,3,6,11,19,,,,,,
3286745,459,4,0,9,15,,,,,,
1704486,459,5,2,11,9,,,,,,
728174,459,6,5,14,10,,,,,,
1270728,459,7,6,15,8,,,,,,
702445,459,8,6,11,21,,,,,,
1284426,459,9,4,15,12,,,,,,
2200876,459,10,1,12,25,,,,,,
3231063,459,11,3,9,16,,,,,,
1595720,459,12,4,7,8,,,,,,
689539,459,13,6,7,9,,,,,,
2000755,459,14,6,15,14,,,,,,
3400826,459,15,4,13,5,,,,,,
2679366,459,16,6,18,9,,,,,,
955229,459,17,2,8,10,,,,,,
2260548,459,18,2,10,0,,,,,,
315656,459,19,1,7,13,,,,,,
272297,459,20,4,9,17,,,,,,
1020064,459,21,4,22,7,,,,,,
292281,459,22,4,19,14,,,,,,
1242366,459,23,5,16,8,,,,,,
683205,459,24,6,12,8,,,,,,
2916857,460,1,6,14,,,,,,,
309252,460,2,1,19,23,,,,,,
2948296,460,3,5,11,30,,,,,,
1098067,460,4,0,14,30,,,,,,
157399,461,1,1,15,,,,,,,
3183523,461,2,3,14,30,,,,,,
1954764,461,3,1,14,30,,,,,,
3280151,461,4,1,15,28,,,,,,
2890507,461,5,5,15,30,,,,,,
2694852,462,1,2,4,,,,,,,
964737,462,2,0,16,5,,,,,,
1115731,462,3,1,12,8,,,,,,
1354148,462,4,0,13,6,,,,,,
3325926,462,5,0,14,7,,,,,,
2545249,462,6,0,21,7,,,,,,
1827150,462,7,1,15,8,,,,,,
1856669,462,8,3,7,9,,,,,,
3140799,462,9,2,17,6,,,,,,
2417332,462,10,2,10,7,,,,,,
2776682,462,11,1,10,6,,,,,,
436943,462,12,1,10,7,,,,,,
2248133,462,13,0,12,6,,,,,,
661949,462,14,3,16,3,,,,,,
1855323,462,15,0,17,4,,,,,,
3163752,462,16,3,16,3,,,,,,
1763625,462,17,5,23,2,,,,,,
1591466,462,18,2,15,4,,,,,,
1361424,462,19,6,15,4,,,,,,
609655,462,20,3,12,4,,,,,,
1765834,462,21,1,8,5,,,,,,
2053295,462,22,6,9,5,,,,,,
1569191,462,23,2,16,3,,,,,,
2570847,462,24,6,18,4,,,,,,
708493,462,25,2,15,3,,,,,,
1686034,462,26,5,13,3,,,,,,
1770616,462,27,2,6,4,,,,,,
2033260,462,28,6,13,4,,,,,,
2002862,462,29,0,22,8,,,,,,
2559941,462,30,4,15,4,,,,,,
1488616,462,31,1,16,4,,,,,,
530842,462,32,5,19,4,,,,,,
1935328,462,33,3,14,5,,,,,,
326920,462,34,2,14,6,,,,,,
612953,462,35,1,16,6,,,,,,
282057,462,36,1,12,7,,,,,,
2042092,462,37,5,19,4,,,,,,
1136814,462,38,2,3,4,,,,,,
2393774,462,39,2,13,7,,,,,,
1293226,462,40,1,13,6,,,,,,
1484620,462,41,0,11,6,,,,,,
2846044,462,42,2,9,2,,,,,,
3288574,462,43,1,20,6,,,,,,
2572140,462,44,2,17,8,,,,,,
3186572,462,45,3,18,8,,,,,,
2465395,462,46,5,11,2,,,,,,
1938275,462,47,3,13,5,,,,,,
1524963,462,48,0,18,11,,,,,,
2581267,462,49,4,15,4,,,,,,
1863414,462,50,2,8,5,,,,,,
1482712,462,51,0,20,5,,,,,,
1243600,462,52,4,20,4,,,,,,
2186162,462,53,3,13,6,,,,,,
2622122,462,54,3,10,7,,,,,,
2865357,462,55,2,16,6,,,,,,
627026,462,56,1,14,6,,,,,,
2890173,462,57,6,11,5,,,,,,
1835856,462,58,1,13,30,,,,,,
2914320,462,59,6,11,5,,,,,,
2519594,462,60,3,15,4,,,,,,
323556,463,1,2,10,,,,,,,
2560493,463,2,1,13,13,,,,,,
1477747,463,3,6,12,30,,,,,,
762421,463,4,6,11,14,,,,,,
1794943,463,5,1,17,30,,,,,,
2315946,463,6,4,10,17,,,,,,
1457870,463,7,1,17,4,,,,,,
1493300,463,8,5,17,25,,,,,,
694503,464,1,0,19,,,,,,,
2091002,464,2,0,12,7,,,,,,
2413606,464,3,0,22,0,,,,,,
1395156,464,4,0,12,7,,,,,,
1809810,464,5,4,10,4,,,,,,
2083231,464,6,6,14,2,,,,,,
2174268,464,7,0,12,1,,,,,,
909313,464,8,1,18,1,,,,,,
3334368,464,9,0,11,6,,,,,,
2856523,464,10,4,11,11,,,,,,
2554428,464,11,4,12,0,,,,,,
877457,464,12,0,11,3,,,,,,
1309006,464,13,0,9,7,,,,,,
2312108,464,14,0,12,7,,,,,,
1291304,464,15,3,12,3,,,,,,
3037192,464,16,0,10,4,,,,,,
907897,464,17,2,15,2,,,,,,
1323271,464,18,0,12,5,,,,,,
721188,464,19,1,12,8,,,,,,
1750731,464,20,0,11,6,,,,,,
2969364,464,21,0,13,0,,,,,,
2583871,464,22,0,18,0,,,,,,
1128344,464,23,2,16,9,,,,,,
105958,464,24,2,22,0,,,,,,
1953848,464,25,0,10,5,,,,,,
3099590,464,26,1,20,8,,,,,,
2725877,464,27,2,8,8,,,,,,
2369167,464,28,0,12,5,,,,,,
1556981,464,29,0,10,21,,,,,,
522550,464,30,1,16,22,,,,,,
541064,464,31,0,16,6,,,,,,
728115,464,32,1,16,8,,,,,,
1011407,464,33,1,17,0,,,,,,
1912255,464,34,3,17,16,,,,,,
3108866,464,35,0,9,11,,,,,,
706040,464,36,0,10,7,,,,,,
3178171,464,37,0,12,7,,,,,,
1762896,464,38,0,20,14,,,,,,
942402,464,39,3,8,10,,,,,,
1570250,464,40,0,13,18,,,,,,
2684657,464,41,0,12,7,,,,,,
644713,464,42,0,11,7,,,,,,
482045,464,43,4,14,25,,,,,,
522150,464,44,2,16,5,,,,,,
63865,464,45,1,11,6,,,,,,
747992,464,46,3,12,30,,,,,,
1490086,464,47,1,15,5,,,,,,
515600,464,48,2,18,8,,,,,,
2790463,464,49,0,11,5,,,,,,
476412,464,50,0,11,7,,,,,,
194626,465,1,6,12,,,,,,,
2620806,465,2,1,17,9,,,,,,
3374781,465,3,1,17,7,,,,,,
603796,465,4,0,18,6,,,,,,
856049,465,5,0,14,30,,,,,,
1504771,465,6,3,18,10,,,,,,
2000671,465,7,5,15,16,,,,,,
1838809,465,8,1,12,17,,,,,,
2327867,465,9,2,10,8,,,,,,
568542,465,10,2,10,7,,,,,,
487834,465,11,0,16,5,,,,,,
1208973,465,12,1,17,1,,,,,,
953758,465,13,5,10,4,,,,,,
720378,465,14,2,12,4,,,,,,
371521,465,15,5,17,3,,,,,,
282425,465,16,2,18,4,,,,,,
1984043,465,17,2,18,7,,,,,,
2232135,465,18,5,16,3,,,,,,
699321,465,19,3,15,5,,,,,,
1118200,465,20,1,16,5,,,,,,
95917,465,21,2,11,8,,,,,,
2967876,465,22,0,11,5,,,,,,
1910235,465,23,3,17,10,,,,,,
402083,465,24,5,16,9,,,,,,
971531,465,25,0,15,9,,,,,,
1465150,465,26,1,15,8,,,,,,
2955575,465,27,1,8,14,,,,,,
307910,465,28,0,18,6,,,,,,
992969,465,29,2,16,9,,,,,,
410108,465,30,0,11,12,,,,,,
2218102,465,31,0,23,7,,,,,,
3380654,465,32,1,17,15,,,,,,
402176,465,33,6,14,12,,,,,,
1171129,465,34,0,17,8,,,,,,
3392103,465,35,5,13,5,,,,,,
3181022,465,36,3,15,12,,,,,,
3197006,465,37,3,16,7,,,,,,
1150816,465,38,1,20,5,,,,,,
1485876,465,39,6,14,5,,,,,,
2929233,465,40,5,18,6,,,,,,
362051,465,41,5,7,7,,,,,,
1534056,466,1,5,18,,,,,,,
230890,466,2,3,15,12,,,,,,
2808529,466,3,0,13,11,,,,,,
2920859,466,4,5,17,26,,,,,,
270168,466,5,2,9,4,,,,,,
2945656,466,6,2,15,0,,,,,,
1403886,466,7,4,17,9,,,,,,
303158,466,8,5,16,15,,,,,,
416064,466,9,4,14,13,,,,,,
912471,466,10,2,18,5,,,,,,
477443,466,11,3,15,8,,,,,,
1327962,466,12,2,16,13,,,,,,
199726,466,13,2,8,14,,,,,,
142230,466,14,2,16,0,,,,,,
1684393,466,15,2,17,7,,,,,,
2135048,466,16,2,15,7,,,,,,
1389274,466,17,2,16,7,,,,,,
3312253,466,18,3,19,8,,,,,,
278523,466,19,5,18,9,,,,,,
3180859,466,20,4,12,13,,,,,,
3291551,466,21,4,17,28,,,,,,
3036611,466,22,5,2,8,,,,,,
1335313,466,23,5,14,14,,,,,,
429456,466,24,1,17,10,,,,,,
2611854,466,25,5,9,4,,,,,,
1364932,466,26,1,17,30,,,,,,
1220026,466,27,0,12,20,,,,,,
1656119,466,28,4,17,4,,,,,,
839075,466,29,1,15,11,,,,,,
2902071,466,30,5,18,11,,,,,,
2476073,466,31,5,12,21,,,,,,
3293782,466,32,5,16,14,,,,,,
3251607,467,1,5,5,,,,,,,
2055276,467,2,0,13,9,,,,,,
216820,467,3,4,6,4,,,,,,
1421817,467,4,1,19,4,,,,,,
3169384,467,5,1,7,21,,,,,,
2151106,467,6,2,10,15,,,,,,
1352521,468,1,0,14,,,,,,,
2095896,468,2,0,18,30,,,,,,
3300968,468,3,0,21,30,,,,,,
271782,468,4,1,12,30,,,,,,
2940007,468,5,0,15,20,,,,,,
21686,468,6,6,14,30,,,,,,
2046585,468,7,1,10,23,,,,,,
3246774,469,1,1,15,,,,,,,
1272508,469,2,2,13,8,,,,,,
1834313,469,3,2,13,21,,,,,,
3249272,469,4,2,12,21,,,,,,
1292757,469,5,0,11,30,,,,,,
284988,469,6,2,10,16,,,,,,
521133,469,7,1,16,30,,,,,,
3209491,469,8,2,16,30,,,,,,
2455208,469,9,2,13,30,,,,,,
2140521,470,1,2,11,,,,,,,
126784,470,2,5,13,3,,,,,,
959829,470,3,3,16,12,,,,,,
2581905,470,4,4,12,8,,,,,,
31669,470,5,5,10,8,,,,,,
3067517,470,6,3,10,5,,,,,,
3155917,470,7,3,16,7,,,,,,
2634494,470,8,2,9,6,,,,,,
1148305,470,9,5,13,10,,,,,,
409810,470,10,5,14,7,,,,,,
2887024,470,11,5,12,7,,,,,,
2724503,470,12,5,13,14,,,,,,
1965688,470,13,4,11,6,,,,,,
2695019,470,14,2,17,5,,,,,,
2288246,470,15,1,13,13,,,,,,
1532946,470,16,5,15,4,,,,,,
2000464,470,17,4,15,6,,,,,,
2225165,471,1,3,10,,,,,,,
2928823,471,2,5,12,9,,,,,,
1066262,471,3,0,14,9,,,,,,
1853093,471,4,2,14,16,,,,,,
1025295,471,5,0,11,5,,,,,,
740547,471,6,2,16,16,,,,,,
417305,471,7,5,15,10,,,,,,
2926509,472,1,3,16,,,,,,,
1275807,472,2,4,11,30,,,,,,
2947140,472,3,4,10,14,,,,,,
2936812,472,4,3,9,30,,,,,,
2010297,472,5,2,9,30,,,,,,
2397900,473,1,6,8,,,,,,,
1435048,473,2,6,14,7,,,,,,
1014364,473,3,0,9,8,,,,,,
2720181,473,4,6,11,6,,,,,,
3039196,473,5,0,11,8,,,,,,
1290271,473,6,0,10,14,,,,,,
1637027,473,7,6,7,6,,,,,,
1294554,473,8,0,14,1,,,,,,
3140618,473,9,0,9,7,,,,,,
1298425,473,10,5,9,5,,,,,,
865184,473,11,3,7,5,,,,,,
1739738,473,12,0,12,18,,,,,,
1508959,474,1,0,18,,,,,,,
992185,474,2,0,21,21,,,,,,
833445,474,3,0,20,7,,,,,,
3242715,474,4,1,7,8,,,,,,
1397888,474,5,0,19,6,,,,,,
1356532,474,6,0,21,7,,,,,,
1570829,474,7,0,19,7,,,,,,
2161844,474,8,0,18,7,,,,,,
2439626,474,9,0,8,7,,,,,,
3183961,474,10,0,20,7,,,,,,
411671,474,11,4,10,4,,,,,,
3343226,474,12,2,20,5,,,,,,
1824638,474,13,0,20,12,,,,,,
712761,474,14,0,10,7,,,,,,
594279,474,15,0,18,7,,,,,,
26253,474,16,3,16,3,,,,,,
3180223,474,17,3,17,7,,,,,,
1542110,474,18,0,12,4,,,,,,
1880846,474,19,6,19,6,,,,,,
2671120,474,20,0,16,8,,,,,,
2978261,474,21,6,16,6,,,,,,
983231,474,22,0,14,1,,,,,,
965124,474,23,0,12,7,,,,,,
172918,474,24,6,14,6,,,,,,
1591441,474,25,0,22,8,,,,,,
678665,474,26,0,17,7,,,,,,
108130,474,27,0,13,7,,,,,,
765327,474,28,0,15,7,,,,,,
832875,474,29,0,18,7,,,,,,
293692,474,30,0,13,30,,,,,,
1993025,475,1,6,3,,,,,,,
528854,475,2,6,7,0,,,,,,
1291894,475,3,2,7,3,,,,,,
3152069,475,4,3,5,8,,,,,,
48109,475,5,1,14,5,,,,,,
832779,475,6,1,12,14,,,,,,
2314137,475,7,5,14,30,,,,,,
2738945,475,8,0,9,2,,,,,,
2544057,475,9,4,10,4,,,,,,
2663436,475,10,5,13,1,,,,,,
599823,475,11,0,12,2,,,,,,
2042569,475,12,6,13,6,,,,,,
132004,475,13,1,12,2,,,,,,
1781241,475,14,4,8,17,,,,,,
1284780,475,15,5,14,8,,,,,,
2050671,475,16,1,8,3,,,,,,
713878,475,17,6,8,5,,,,,,
325270,475,18,2,7,30,,,,,,
2253933,475,19,1,5,6,,,,,,
3379968,475,20,5,5,18,,,,,,
475163,475,21,2,13,4,,,,,,
890075,475,22,2,13,21,,,,,,
3091776,475,23,3,4,8,,,,,,
2813365,475,24,1,16,5,,,,,,
1789305,475,25,2,15,8,,,,,,
3089440,475,26,2,8,7,,,,,,
3137923,475,27,2,8,7,,,,,,
2781639,475,28,0,11,30,,,,,,
1714467,475,29,4,9,11,,,,,,
2851453,476,1,5,14,,,,,,,
2756113,476,2,3,9,30,,,,,,
2181454,476,3,6,13,30,,,,,,
452963,476,4,6,12,14,,,,,,
162123,476,5,6,9,7,,,,,,
381289,476,6,1,13,16,,,,,,
2275731,476,7,0,15,30,,,,,,
1052127,476,8,5,10,26,,,,,,
500619,476,9,3,12,5,,,,,,
585712,476,10,4,15,8,,,,,,
1410687,476,11,4,13,21,,,,,,
2129824,476,12,5,10,22,,,,,,
1251046,476,13,5,14,7,,,,,,
457648,476,14,3,8,5,,,,,,
998282,476,15,0,19,25,,,,,,
1247985,476,16,4,21,4,,,,,,
461914,476,17,4,10,7,,,,,,
3412920,477,1,2,0,,,,,,,
1947846,477,2,0,18,12,,,,,,
1944570,477,3,3,7,10,,,,,,
284032,477,4,6,8,10,,,,,,
3054083,477,5,2,18,17,,,,,,
2495292,478,1,2,19,,,,,,,
2874424,478,2,6,18,25,,,,,,
2900479,478,3,6,20,7,,,,,,
182342,478,4,6,21,30,,,,,,
1044736,478,5,6,15,21,,,,,,
1675634,478,6,6,20,7,,,,,,
3255527,478,7,1,18,2,,,,,,
909330,478,8,3,20,30,,,,,,
638714,478,9,5,17,30,,,,,,
690386,479,1,3,17,,,,,,,
1949326,479,2,6,18,3,,,,,,
386736,479,3,3,19,4,,,,,,
980548,479,4,5,19,30,,,,,,
542663,479,5,4,17,6,,,,,,
426051,479,6,5,16,22,,,,,,
2929570,479,7,2,18,4,,,,,,
2738941,479,8,5,13,24,,,,,,
1477065,479,9,4,19,20,,,,,,
3085983,479,10,4,19,14,,,,,,
2766821,479,11,4,18,7,,,,,,
298828,479,12,5,17,8,,,,,,
1246497,479,13,6,16,22,,,,,,
809288,479,14,3,7,4,,,,,,
1257777,479,15,4,21,8,,,,,,
352224,479,16,6,16,30,,,,,,
1212500,479,17,3,16,18,,,,,,
2669886,479,18,2,18,6,,,,,,
3177815,479,19,2,20,7,,,,,,
1642811,479,20,1,17,6,,,,,,
164976,479,21,6,19,12,,,,,,
271950,479,22,3,17,30,,,,,,
3139541,479,23,3,20,28,,,,,,
1944317,479,24,4,20,8,,,,,,
166045,480,1,5,12,,,,,,,
2051828,480,2,2,7,4,,,,,,
654686,480,3,0,9,5,,,,,,
1298885,480,4,2,16,2,,,,,,
940583,480,5,0,10,5,,,,,,
2655670,480,6,4,14,4,,,,,,
3013118,480,7,2,22,5,,,,,,
2003014,480,8,0,21,5,,,,,,
3186283,480,9,3,21,3,,,,,,
3172522,480,10,1,17,5,,,,,,
427463,480,11,6,22,5,,,,,,
2979923,480,12,1,19,2,,,,,,
1039817,480,13,5,13,4,,,,,,
2882587,481,1,1,18,,,,,,,
416935,481,2,5,15,4,,,,,,
2014128,481,3,3,19,12,,,,,,
358598,481,4,0,16,11,,,,,,
2783176,481,5,0,16,7,,,,,,
2714471,481,6,6,9,6,,,,,,
1883966,481,7,0,12,1,,,,,,
3005078,481,8,1,18,30,,,,,,
516505,481,9,1,19,14,,,,,,
54191,481,10,0,18,6,,,,,,
1520129,481,11,1,19,8,,,,,,
2269275,481,12,1,20,7,,,,,,
986688,481,13,5,17,11,,,,,,
414581,481,14,1,15,10,,,,,,
203315,481,15,0,19,6,,,,,,
3133797,481,16,0,17,7,,,,,,
2680461,481,17,0,15,7,,,,,,
3099158,481,18,0,15,14,,,,,,
11348,481,19,0,14,7,,,,,,
1102578,481,20,2,19,2,,,,,,
3084580,481,21,1,19,6,,,,,,
2961603,481,22,1,17,7,,,,,,
1753812,481,23,0,16,6,,,,,,
1619991,481,24,6,14,20,,,,,,
2368292,481,25,1,17,9,,,,,,
820082,481,26,0,18,6,,,,,,
2896767,481,27,3,20,17,,,,,,
2717523,481,28,6,11,3,,,,,,
1041944,481,29,1,19,16,,,,,,
2232715,481,30,6,18,19,,,,,,
2396242,481,31,1,19,9,,,,,,
2457937,481,32,1,16,7,,,,,,
2807516,481,33,1,20,14,,,,,,
3187297,481,34,6,19,19,,,,,,
3092635,481,35,2,19,10,,,,,,
1528819,481,36,0,16,12,,,,,,
1281614,482,1,2,22,,,,,,,
166401,482,2,5,19,10,,,,,,
3319148,482,3,1,13,30,,,,,,
565882,482,4,5,15,30,,,,,,
1010403,482,5,4,15,6,,,,,,
2828835,482,6,1,15,4,,,,,,
1482351,482,7,6,17,26,,,,,,
202340,482,8,2,17,24,,,,,,
1220640,482,9,2,9,14,,,,,,
836275,482,10,4,10,2,,,,,,
1117731,483,1,1,9,,,,,,,
2248575,483,2,2,14,8,,,,,,
1296420,483,3,1,11,13,,,,,,
796354,483,4,1,10,14,,,,,,
663878,483,5,1,9,14,,,,,,
2201325,483,6,1,9,14,,,,,,
956337,483,7,1,11,14,,,,,,
687854,483,8,1,9,14,,,,,,
523966,483,9,1,10,14,,,,,,
659655,483,10,3,11,30,,,,,,
675246,484,1,0,13,,,,,,,
2106262,484,2,1,0,29,,,,,,
1945813,484,3,2,14,29,,,,,,
2267371,484,4,3,10,22,,,,,,
2421510,484,5,2,16,30,,,,,,
1344751,484,6,3,11,30,,,,,,
1164536,484,7,4,21,30,,,,,,
1728010,484,8,0,17,30,,,,,,
1139114,484,9,5,1,19,,,,,,
1655026,484,10,4,10,20,,,,,,
1439424,484,11,4,16,0,,,,,,
2544082,485,1,1,10,,,,,,,
3091006,485,2,4,8,10,,,,,,
666837,485,3,6,15,30,,,,,,
722003,485,4,1,14,9,,,,,,
271562,485,5,4,16,10,,,,,,
3151844,485,6,3,7,6,,,,,,
245554,485,7,1,16,12,,,,,,
2198878,485,8,0,18,13,,,,,,
3218170,485,9,1,18,1,,,,,,
352189,485,10,6,8,19,,,,,,
3378598,485,11,3,8,11,,,,,,
476209,485,12,3,8,14,,,,,,
1956871,485,13,6,10,10,,,,,,
2924577,486,1,3,9,,,,,,,
2505013,486,2,5,19,30,,,,,,
1859176,486,3,1,16,17,,,,,,
578638,486,4,0,16,27,,,,,,
2453743,486,5,0,16,30,,,,,,
1675581,486,6,3,15,30,,,,,,
1398741,486,7,3,21,7,,,,,,
3122527,486,8,1,13,12,,,,,,
2061967,486,9,3,18,16,,,,,,
2338791,486,10,0,0,11,,,,,,
118567,486,11,1,12,22,,,,,,
1924985,486,12,5,20,11,,,,,,
3101204,486,13,0,15,30,,,,,,
2356968,487,1,0,14,,,,,,,
484703,487,2,0,18,21,,,,,,
233442,487,3,5,14,12,,,,,,
3061744,487,4,3,19,30,,,,,,
208742,487,5,2,10,20,,,,,,
1856791,487,6,6,12,4,,,,,,
2899191,487,7,6,18,7,,,,,,
3062750,487,8,6,20,7,,,,,,
323659,487,9,3,7,18,,,,,,
865197,487,10,6,9,3,,,,,,
3027028,487,11,0,17,8,,,,,,
1319341,487,12,4,14,4,,,,,,
2707424,487,13,3,15,13,,,,,,
1628093,487,14,6,16,3,,,,,,
2834388,487,15,2,18,3,,,,,,
3209541,487,16,4,16,9,,,,,,
1993701,487,17,3,11,6,,,,,,
2657979,487,18,1,15,12,,,,,,
414082,487,19,6,12,12,,,,,,
954227,487,20,6,13,7,,,,,,
147691,487,21,5,13,6,,,,,,
2782370,487,22,4,18,13,,,,,,
2787303,487,23,4,18,7,,,,,,
1125725,487,24,6,8,9,,,,,,
1281399,487,25,0,12,8,,,,,,
2160032,487,26,6,15,20,,,,,,
2073746,487,27,6,17,7,,,,,,
3034459,487,28,6,10,7,,,,,,
384064,487,29,4,7,5,,,,,,
1257798,487,30,4,10,7,,,,,,
107824,487,31,0,14,10,,,,,,
1850761,487,32,3,16,10,,,,,,
2295330,487,33,4,17,8,,,,,,
1290287,487,34,6,21,9,,,,,,
3076348,488,1,1,18,,,,,,,
348775,488,2,0,13,20,,,,,,
2433649,488,3,0,18,30,,,,,,
2906931,488,4,1,12,15,,,,,,
1182783,488,5,0,10,20,,,,,,
2938647,488,6,2,9,30,,,,,,
2479559,488,7,0,21,30,,,,,,
410225,489,1,1,12,,,,,,,
213726,489,2,0,18,6,,,,,,
1829747,489,3,3,10,3,,,,,,
1424065,489,4,1,12,5,,,,,,
380016,489,5,3,10,16,,,,,,
1713513,489,6,0,17,30,,,,,,
1584849,489,7,5,12,30,,,,,,
29983,489,8,1,0,30,,,,,,
113394,490,1,6,2,,,,,,,
2791784,490,2,1,14,9,,,,,,
448369,490,3,0,11,20,,,,,,
149666,490,4,3,13,30,,,,,,
1918700,491,1,5,15,,,,,,,
1329272,491,2,6,10,22,,,,,,
2065829,491,3,2,14,30,,,,,,
1191993,491,4,3,16,30,,,,,,
1739476,492,1,6,18,,,,,,,
2166348,492,2,2,20,10,,,,,,
2625134,492,3,2,19,14,,,,,,
2355269,492,4,5,20,10,,,,,,
2693183,492,5,6,20,8,,,,,,
68117,492,6,6,17,7,,,,,,
2339514,493,1,3,19,,,,,,,
1865031,493,2,6,10,30,,,,,,
3313594,493,3,5,5,13,,,,,,
668134,493,4,5,17,14,,,,,,
2881642,493,5,0,14,9,,,,,,
510615,493,6,6,11,6,,,,,,
2225687,493,7,4,20,5,,,,,,
1108486,493,8,1,10,4,,,,,,
3212319,494,1,1,19,,,,,,,
673226,494,2,2,16,15,,,,,,
193298,494,3,0,21,12,,,,,,
3126335,494,4,0,10,30,,,,,,
3022136,495,1,2,18,,,,,,,
32927,495,2,2,19,7,,,,,,
1638591,495,3,0,20,26,,,,,,
1365114,495,4,5,16,12,,,,,,
2223915,495,5,3,20,12,,,,,,
2060254,495,6,2,19,6,,,,,,
65245,495,7,3,17,8,,,,,,
1451869,495,8,3,20,28,,,,,,
53865,495,9,3,17,30,,,,,,
154952,495,10,0,20,11,,,,,,
515584,495,11,1,21,8,,,,,,
1706451,495,12,1,22,0,,,,,,
3210679,495,13,4,8,17,,,,,,
522143,495,14,0,18,17,,,,,,
1927420,495,15,4,21,4,,,,,,
301112,495,16,0,15,10,,,,,,
1918106,495,17,0,18,14,,,,,,
561739,495,18,0,18,0,,,,,,
2988878,495,19,0,14,14,,,,,,
1153738,495,20,5,9,12,,,,,,
1925769,495,21,4,8,27,,,,,,
1292042,495,22,4,15,7,,,,,,
1704869,495,23,1,20,25,,,,,,
3223292,495,24,2,8,15,,,,,,
1614375,495,25,0,12,12,,,,,,
2030166,496,1,0,17,,,,,,,
2673639,496,2,4,11,4,,,,,,
2955503,496,3,2,12,5,,,,,,
712702,496,4,2,21,0,,,,,,
1089865,496,5,0,16,5,,,,,,
1238515,496,6,4,20,4,,,,,,
3295307,496,7,6,22,2,,,,,,
1216779,496,8,5,13,6,,,,,,
3181587,496,9,6,20,1,,,,,,
1490221,496,10,2,18,3,,,,,,
1085852,496,11,1,7,6,,,,,,
758519,496,12,3,13,2,,,,,,
1368943,496,13,0,22,4,,,,,,
2189436,496,14,5,10,5,,,,,,
1849191,496,15,1,22,3,,,,,,
339392,496,16,0,21,6,,,,,,
3347279,496,17,3,12,3,,,,,,
2864131,496,18,5,22,2,,,,,,
3028725,496,19,2,21,4,,,,,,
1202542,496,20,5,14,3,,,,,,
3337289,496,21,2,9,4,,,,,,
21881,496,22,3,13,1,,,,,,
1259652,496,23,6,12,3,,,,,,
381685,496,24,1,15,2,,,,,,
1096384,496,25,3,12,2,,,,,,
2671101,496,26,1,12,5,,,,,,
2407298,496,27,3,13,2,,,,,,
2825243,496,28,5,20,2,,,,,,
625172,496,29,2,12,4,,,,,,
2918504,496,30,2,16,0,,,,,,
3216791,496,31,3,16,1,,,,,,
208975,496,32,6,15,3,,,,,,
841379,496,33,3,12,4,,,,,,
1911403,496,34,0,8,4,,,,,,
3339289,496,35,1,15,1,,,,,,
126033,496,36,3,12,2,,,,,,
147751,496,37,6,17,3,,,,,,
3086094,496,38,3,12,4,,,,,,
2390849,496,39,5,13,2,,,,,,
2699815,496,40,3,12,5,,,,,,
